id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18311934,not available,126664516,Jojo,,Kensington-Chinatown,43.65644,-79.40634,Shared room,20,28,1,2017-05-07,0.02,1,0,0,
18312427,Trendy Studio Apt in Kensington Market,70643530,John And Lise,,Kensington-Chinatown,43.65617,-79.40147,Entire home/apt,90,28,77,2019-10-14,1.37,3,120,0,
18312948,Cozy Bachelor Suite in Yorkville/Summerhill!,26144809,Elle,,Annex,43.67626,-79.39833,Entire home/apt,85,28,13,2018-08-26,0.24,1,0,0,
18313948,Fantastic condo (parking included),846505,Julie,,Waterfront Communities-The Island,43.63835,-79.39596,Entire home/apt,325,28,37,2019-02-24,1.11,43,365,0,
18322787,Entire Home view the CN TOWER,99339663,Fatemeh(Helen),,Waterfront Communities-The Island,43.64536,-79.38965,Entire home/apt,263,1,135,2021-11-13,2.66,1,220,21,STR-2011-HRWKVL
18327787,*1Bedrm Flat+kitchen+bath+wifi+parking+laundry,76373347,Yuling,,Birchcliffe-Cliffside,43.70536,-79.25402,Entire home/apt,48,90,36,2021-08-28,0.70,7,219,6,
18329896,Parkdale Blue House // clean & comfortable,126818871,Sean,,Roncesvalles,43.64368,-79.43812,Entire home/apt,103,28,298,2020-01-01,5.76,1,37,1,
18331330,Modern lower level apartment,120562906,Sam And Neves,,Dovercourt-Wallace Emerson-Junction,43.66538,-79.44121,Entire home/apt,75,28,89,2019-01-03,1.62,1,60,0,
18343919,Financial district Hotel and Residence,117998634,Lee,,Bay Street Corridor,43.64953,-79.37926,Entire home/apt,88,60,35,2017-12-10,0.62,3,365,1,
18344391,Luxurious and Stylish Condominium with Huge Private Terrace,35420372,Mark,,Waterfront Communities-The Island,43.64948,-79.38842,Entire home/apt,335,2,113,2021-11-07,4.06,1,353,8,STR-2109-HQSBHK
18346645,Cozy studio apartment Downtown,84497510,Stephanie,,Waterfront Communities-The Island,43.64669,-79.3938,Entire home/apt,100,2,231,2021-11-17,4.28,1,0,36,STR-2012-HPGBHK
18347371,*2 bedrm flat+kitchen+wifi+bath+laundry+parking,76373347,Yuling,,Birchcliffe-Cliffside,43.70355,-79.25489,Entire home/apt,73,95,18,2019-07-06,0.44,7,188,2,
18347460,Feel at Home in a Gorgeous Trinity Bellwoods House,8702985,Clarence,,Niagara,43.64458,-79.41385,Entire home/apt,258,28,18,2019-04-29,0.37,10,0,0,
18353925,Comfortable Queen size bed with desk and fridge.,119682302,Freeda,,Willowridge-Martingrove-Richview,43.68427,-79.57049,Private room,51,1,123,2020-01-19,2.46,2,166,7,STR-2011-GYFXVH
18356893,Best Downtown Financial disctrict studio,80603071,Miroslaw,,Bay Street Corridor,43.64915,-79.38137,Entire home/apt,91,28,83,2020-08-23,1.92,4,219,1,
18357015,A Creative's Oasis in King West,4890304,Justin,,Niagara,43.64025,-79.41369,Entire home/apt,115,28,45,2019-09-09,1.10,1,37,0,
18358456,PREMIUM LUXURY FURNISHED CONDO YONGE & SHEPPARD-18,110986914,Executive Furnished,,Willowdale East,43.76029,-79.40956,Entire home/apt,118,28,19,2019-11-18,0.45,7,81,0,
18358593,ELEGANTLY FURNISHED CONDO YONGE & SHEPPARD -8,110986914,Executive Furnished,,Willowdale East,43.76084,-79.40785,Entire home/apt,109,28,27,2020-03-17,0.71,7,60,1,
18358660,Cozy two bedroom home in central Toronto,80603071,Miroslaw,,Cabbagetown-South St.James Town,43.66719,-79.37294,Entire home/apt,164,1,46,2021-11-07,0.84,4,188,9,STR-2010-GTHDPH
18359404,Beautiful historic 1st fl apt. Ossington Ave!,4645815,Daphne,,Trinity-Bellwoods,43.65253,-79.42351,Entire home/apt,150,4,37,2019-07-31,1.30,1,8,2,STR-2010-GWWKPH
18367370,THOMPSON RESIDENCES,57443960,Bali,,Niagara,43.6437,-79.40263,Entire home/apt,259,28,0,,,1,0,0,
18371077,Lower Penthouse | Kitchen | Laundry | UnionStation,37514178,TO Stays,,Waterfront Communities-The Island,43.64179,-79.38187,Entire home/apt,120,30,8,2019-04-05,0.16,12,343,2,
18373549,Warm Spacious Condo Located in Central Dt TO,4653276,Nick,,Waterfront Communities-The Island,43.64967,-79.39087,Entire home/apt,141,28,13,2017-12-01,0.24,1,0,0,
18374276,"*Great Location* Luxury 2bedroom, 2bath condo",72896015,Js,,Waterfront Communities-The Island,43.63931,-79.39674,Entire home/apt,185,28,80,2018-11-24,1.76,1,0,0,
18377465,"Right on the heart of Toronto, ICE Condos",127276512,Lyudmila,,Waterfront Communities-The Island,43.64163,-79.38205,Entire home/apt,329,2,58,2021-11-28,1.09,1,200,23,STR-2012-GYCKVH
18389561,Downtown cozy cool room near subway. Comfortable.,127378268,Kris282chawla,,Annex,43.66653,-79.40497,Private room,46,28,163,2020-02-10,3.10,2,218,1,
18391326,Unfurnished 500 sq ft Studio Suite,11206244,Superhost,,Waterfront Communities-The Island,43.64419,-79.39892,Entire home/apt,399,30,0,,,23,364,0,
18396377,✰Lovely View ✰Luxury 2 BDR Unit✰ Parking+Subway,54422135,Sarah,,Lansing-Westgate,43.7613,-79.4111,Entire home/apt,171,28,18,2018-11-25,0.60,33,299,0,
18397880,Eglinton west & Keele.  Cozy private upstair room,37093240,Izzy,,Beechborough-Greenbrook,43.69154,-79.47303,Private room,49,7,21,2021-11-01,0.90,3,179,8,STR-2012-FXXVHD
18405740,Elegant Modern Condo & parking in Downtown Toronto,127520599,Mila,,Waterfront Communities-The Island,43.63945,-79.39817,Entire home/apt,99,1,400,2021-11-09,7.30,1,169,44,STR-2101-HFWRVJ
18409349,Downtown Authentic Loft Studio,2103787,Willy,,Moss Park,43.65398,-79.3631,Entire home/apt,53,28,2,2020-02-15,0.04,1,0,0,
18410442,One-bedroom Downtown Toronto Apartment,127561446,Gregory,,Church-Yonge Corridor,43.66035,-79.37705,Private room,44,28,4,2017-06-26,0.07,1,0,0,
18411100,Beautiful apartment for rent,106976961,Cindy,,Mount Pleasant West,43.71019,-79.39204,Entire home/apt,160,28,4,2017-08-29,0.08,2,0,0,
18412333,"Enchanted /w Ensuite, 3min to Subway! 10% off Oct!",18884214,Nguyen,,Dovercourt-Wallace Emerson-Junction,43.66184,-79.44136,Private room,79,1,138,2021-07-23,2.69,2,81,21,STR-2010-HWQKPL
18413766,URGENT-looking for someone to sublet room T.O,127593175,Josh,,Church-Yonge Corridor,43.65939,-79.38162,Private room,26,120,0,,,1,365,0,
18424251,Cozy Suite in Scarborough,127681286,Lisa,,Rouge,43.81598,-79.19994,Entire home/apt,75,7,11,2021-09-04,2.54,1,67,8,STR-2105-GMHKVG
18429613,Affordable stay in the heart of Koreatown,1260282,Andreas,,Palmerston-Little Italy,43.6634,-79.41611,Private room,38,28,22,2020-05-09,0.76,2,0,3,
18430254,Awesome New Toronto Experience,1257297,Erin,,New Toronto,43.60211,-79.51774,Entire home/apt,78,28,69,2019-09-04,1.30,1,0,0,
18433312,Lake Shore Loft Near the city,352549,Tarek,,Mimico (includes Humber Bay Shores),43.62458,-79.48976,Entire home/apt,233,28,1,2017-05-01,0.02,1,0,0,
18443162,Amazing Downtown Core Condo,124140841,Qais,,Bay Street Corridor,43.65925,-79.38386,Entire home/apt,120,28,0,,,1,0,0,
18447118,"E: DTToronto,Tidy,Bright&Sunny,24/7 accessing",22929016,Qun,,Moss Park,43.6572,-79.36865,Private room,59,1,270,2021-10-24,4.94,2,4,24,STR-2107-FRSBHC
18447774,The Westminster Flat,79112594,Pamela,,High Park-Swansea,43.64783,-79.45186,Entire home/apt,70,28,0,,,1,0,0,
18449037,Cool College West,127901487,Roddy,,Dufferin Grove,43.65293,-79.43921,Entire home/apt,106,6,29,2020-06-25,0.52,1,0,4,STR-2101-HDMBHJ
18449892,"zCentral, Sleeps 2, 2 bathrooms, 1 Parking",21059845,Lillie,,Waterfront Communities-The Island,43.64285,-79.38231,Entire home/apt,99,28,10,2017-06-11,0.18,1,0,0,
18457439,Private RM #1 in a townhouse close public transit,64971156,Liming,,Victoria Village,43.72344,-79.31015,Private room,54,1,88,2019-10-31,1.70,2,154,0,STR-2009-FPVDPC
18457960,"Basement Apartment-Separate ent, 2Beds,1to4 Guests",127980028,Hamid,,Malvern,43.8033,-79.20915,Entire home/apt,60,140,109,2019-08-26,2.04,1,89,0,
18458783,"Downtown Toronto 1 bdrm with den, balcony, parking",127985618,Tamila,,Waterfront Communities-The Island,43.64499,-79.39327,Entire home/apt,213,181,1,2017-12-01,0.02,1,365,0,
18460522,1 Bdrm Loft on Queen+Portland,128003999,Yiqing,,Waterfront Communities-The Island,43.64625,-79.40007,Entire home/apt,115,28,4,2017-05-13,0.07,1,0,0,
18463520,"Cozy, clean and a home stay place",91763936,Nancy,,Eglinton East,43.74144,-79.25532,Private room,30,28,16,2017-05-02,0.30,1,190,0,
18464348,4 Bdr family home in trendy Riverdale,7042524,Robyn,,North Riverdale,43.67425,-79.34875,Entire home/apt,263,28,6,2018-12-28,0.11,1,49,0,
18465618,Luxurious Studio Condo in Downtown - Summer Sublet,116946138,Raghav,,Cabbagetown-South St.James Town,43.66529,-79.37717,Entire home/apt,102,28,5,2017-09-10,0.09,1,0,0,
18466858,3BD+Den 3 Bath Beautiful Townhouse by Cn tower,23946931,Richard,,Waterfront Communities-The Island,43.63922,-79.39485,Entire home/apt,578,28,7,2019-08-26,0.13,5,365,0,
18471014,Trendy Studio in the Entertainment District,6540835,James,,Waterfront Communities-The Island,43.64579,-79.39362,Entire home/apt,155,3,169,2021-10-30,4.19,12,92,33,STR-2010-JFLXPM
18471395,"Luxury Apartment in High-rise, Prime Location",10778030,Joupin,,Waterfront Communities-The Island,43.64207,-79.38258,Entire home/apt,1000,30,108,2018-11-25,2.07,1,0,0,
18475177,Small Attic private room near AGO! STR-2012-HQQPHK,107157336,Peri,,Kensington-Chinatown,43.65371,-79.39511,Private room,48,1,200,2021-09-17,3.90,5,113,37,STR-2012-HQQPHK
18486829,Bedroom with Private Bath@Pharmacy & McNicoll,83810718,Karim,,L'Amoreaux,43.80379,-79.32546,Private room,42,1,105,2019-09-02,1.94,1,345,20,str-2009-gdsxpf
18488513,Clean+Perfect Downtown Toronto Condo,38193284,Lisa,,Waterfront Communities-The Island,43.64413,-79.39281,Entire home/apt,110,28,95,2019-01-19,1.82,2,0,0,
18489228,"North York Private unit, Luxury-Ensuite + kitchen",128284514,Jennifer,,Bayview Woods-Steeles,43.80393,-79.37902,Entire home/apt,82,2,154,2021-09-28,2.82,3,82,14,STR-2012-FGQPHB
18489992,"North York Luxury Rm+Private-Ensuite, FridgeTVDeck",128284514,Jennifer,,Bayview Woods-Steeles,43.80233,-79.37896,Private room,78,2,155,2021-07-12,3.36,3,80,13,STR-2012-FGQPHB
18490515,Private room in a family house,128297980,Medie,,Morningside,43.78407,-79.20511,Private room,55,28,3,2018-08-05,0.06,2,0,0,
18490862,*2BEDRM kitch bath wifi laundry parking CAR rental,76373347,Yuling,,Kennedy Park,43.72294,-79.26491,Entire home/apt,65,120,18,2021-08-21,0.34,7,95,1,
18492397,Penthouse Stunning Views of CN Tower Lake+Parking!,18422075,Aj,,Niagara,43.63684,-79.40605,Entire home/apt,225,29,118,2020-01-13,2.26,4,0,2,
18497528,"Modern, Clean, Safe Downtown & Airport in minutes",28218733,Gaya,,Islington-City Centre West,43.63962,-79.55903,Entire home/apt,329,30,42,2019-08-04,0.77,1,173,0,
18505194,Large 3 bedroom in annex mansion,35300064,Joan And Monique,,Palmerston-Little Italy,43.65879,-79.41266,Entire home/apt,250,14,19,2021-07-19,0.46,2,346,4,str-2012-HJBHHJ
18505868,Balmoral Townhome,127991193,Jayne,,Yonge-St.Clair,43.68467,-79.39481,Entire home/apt,1286,28,0,,,4,83,0,STR-2101-HYTBHL
18507023,Glorious Gormley,127991193,Jayne,,Yonge-St.Clair,43.69372,-79.40011,Entire home/apt,1000,28,0,,,4,83,0,STR-2101-HYTBHL
18507725,Basement Guest Suite in Toronto's Annex Area,82956027,Josh,,Dovercourt-Wallace Emerson-Junction,43.66827,-79.42306,Entire home/apt,95,4,115,2021-08-27,2.27,1,89,9,STR-2012-GTHHHH
18508876,"Clean Walk-Out Basement Unit, 15min from Airport",105132828,Jacqueline,,Rockcliffe-Smythe,43.68061,-79.49534,Entire home/apt,63,29,60,2019-12-28,1.18,1,308,5,STR-2101-FHQPHB
18518988,Updated Townhouse with Outdoor Fireplace,9817479,Jordan,,Weston-Pellam Park,43.66715,-79.45345,Entire home/apt,189,2,224,2021-10-15,4.41,4,108,31,str-2010-JFPDPM
18519102,Forever House,127991193,Jayne,,Forest Hill South,43.69008,-79.41426,Entire home/apt,1714,28,0,,,4,358,0,STR-2101-HYTBHL
18520456,"AGO:Big, Bright Attic private room STR-2012-HQQPHK",107157336,Peri,,Kensington-Chinatown,43.65419,-79.39334,Private room,67,1,125,2021-09-26,2.24,5,170,16,STR-2012-HQQPHK
18522359,Hazelton Hideout,127991193,Jayne,,Annex,43.66947,-79.39371,Entire home/apt,2142,28,0,,,4,364,0,STR-2101-HYTBHL
18523342,Perfect Family Friendly House in Little Italy,1430894,Ronen,,Palmerston-Little Italy,43.65667,-79.41303,Entire home/apt,500,4,45,2020-01-01,0.84,1,22,4,STR-2011-HVFXVL
18525086,"Amazing, extra large 3 BR private apt. Bloor W.",128597515,Suzanne & Patrick,,High Park North,43.65829,-79.47624,Entire home/apt,180,7,20,2021-08-21,0.38,1,18,9,STR-2011-GVFXVH
18529176,Downtown DUNDAS Square PARKING!!!,121183072,Kate,,Bay Street Corridor,43.65785,-79.38183,Entire home/apt,256,28,18,2020-04-16,0.55,1,365,0,
18547495,Centrally Located! Gracious City 3-Bdrm Townhome,128750567,Trevor,,Annex,43.67489,-79.3902,Entire home/apt,369,28,8,2018-01-01,0.15,1,348,0,
18549087,Downtown Front Street Top Ranked Condo,67092703,Wcm,,Waterfront Communities-The Island,43.64369,-79.38798,Entire home/apt,198,28,37,2019-07-09,0.69,4,0,0,
18550333,Spacious 1 BDR Suite(City CNTR/ Subway Dir.Access),54422135,Sarah,,Lansing-Westgate,43.76074,-79.41278,Entire home/apt,200,30,18,2019-07-20,0.71,33,365,0,
18550498,Spacious 1+1 BDR(Free Parking/Bright Open View),54422135,Sarah,,Newtonbrook West,43.79354,-79.43708,Entire home/apt,90,14,5,2018-06-30,0.09,33,0,0,
18556893,Close 2 everything downtown Toronto,811383,Illanith,,North St.James Town,43.66843,-79.37541,Entire home/apt,100,90,1,2017-06-08,0.02,1,249,0,
18563132,*2BEDRM FLAT kitchen/bath/Wi-Fi/parking/laundry,76373347,Yuling,,Kennedy Park,43.72243,-79.26421,Entire home/apt,55,90,15,2017-07-22,0.28,7,246,1,
18563166,Entire 2 Bedroom Townhouse & Parking on Yonge,55276379,Melinda,,Newtonbrook West,43.78532,-79.4186,Entire home/apt,182,15,77,2021-02-20,1.46,1,335,3,STR-2009-GTPDPH
18564432,Executive Studio in Financial District,128745036,Joan,,Bay Street Corridor,43.65074,-79.38229,Entire home/apt,132,28,79,2019-09-16,1.52,5,219,5,
18566151,Furnished 2BD/2BA condo St. Clair West wit Parking,18292018,Lily,,Casa Loma,43.68622,-79.40893,Entire home/apt,97,182,1,2021-05-18,0.15,3,339,1,
18566295,Bright & Trendy 1 bdrm + 1 bathrm w pullout couch,17893670,Sandy,,Niagara,43.64034,-79.41906,Entire home/apt,150,28,1,2017-05-22,0.02,1,0,0,
18568458,Entire Queen West by the Park & Kensington Market,21837301,Lucan,,Kensington-Chinatown,43.651,-79.40253,Entire home/apt,153,59,5,2019-01-01,0.10,2,2,0,STR-2010-JDFXPM
18579336,"Modern, comfortable 3 bedroom home with parking",92881614,Monica,,Long Branch,43.59081,-79.53949,Entire home/apt,200,60,15,2017-07-29,0.28,2,0,0,
18579525,Private Room & Bath in Toronto's Best Neighborhood,21837301,Lucan,,Kensington-Chinatown,43.64915,-79.40324,Private room,138,59,52,2020-01-05,1.28,2,33,0,
18581214,Centrally-located Republic of Rathnelly house,129007664,Jeremy,,Casa Loma,43.67939,-79.40339,Entire home/apt,250,7,21,2021-08-12,0.39,1,3,7,STR-2012-GGFXVF
18583970,"Fabulous:  3 Bdrm, 3 Baths, AC, Parking, Patio",129031304,Grand,,High Park North,43.65662,-79.45891,Entire home/apt,170,90,0,,,1,89,0,
18592047,"Cozy, Clean, Comfort Deluxe room",129102826,Palmy,,West Hill,43.77106,-79.1912,Private room,50,30,12,2018-08-30,0.22,4,239,2,
18595802,Calm and Convenience in an Upscale Neighbourhood,106675828,Mary Ann,,Lawrence Park South,43.70635,-79.41434,Entire home/apt,150,3,82,2021-10-27,1.63,1,157,9,STR-2012-HPHHHK
18598211,Entire House Luxury Hotel Atmosphere Free Parking,108384560,Junior,,Humbermede,43.74729,-79.56314,Entire home/apt,300,60,22,2018-09-07,0.44,1,365,0,
18599447,Executive Luxury Suite. Premium Downtown Location,46170948,Muneeb,,Waterfront Communities-The Island,43.64395,-79.38811,Entire home/apt,109,28,243,2020-03-08,5.14,3,73,4,
18599719,R-Luxury 2 BDR Condo/City CNTR/ Subway Dir.Access,54422135,Sarah,,Lansing-Westgate,43.76102,-79.41112,Entire home/apt,167,1,8,2020-07-27,0.14,33,365,0,STR-2010-HSDRVL
18600259,Cozy Downtown Toronto apt,19062987,Sue,,Moss Park,43.65757,-79.37046,Private room,80,28,5,2019-08-10,0.09,1,0,0,
18615108,Beautiful Condo in the Heart of Downtown Toronto,128899955,Nishi,,Waterfront Communities-The Island,43.64286,-79.38073,Entire home/apt,128,1,271,2021-10-10,5.21,1,19,33,Str-2011-hglxvj
18616675,"Bright, Clean and Comfortable stay in Koreatown",1260282,Andreas,,Palmerston-Little Italy,43.66397,-79.41442,Private room,34,28,16,2020-05-31,0.38,2,62,2,
18617340,Subway 1+1 Luxury Condo Parking&Wifi&Tv,120640190,Haoran,,Willowdale East,43.75712,-79.40387,Entire home/apt,150,1,45,2021-10-30,1.69,1,323,22,STR-2010-HFSXPJ
18617362,Premium 1+1 BR Suite/City CNTR/Subway Dir.Access*,54422135,Sarah,,Willowdale East,43.7598,-79.40934,Entire home/apt,149,2,11,2017-09-23,0.21,33,90,2,STR-2012-HMWKVK
18626396,"Bright, spacious and sunny bedroom with queen bed.",66874716,Marian,,West Humber-Clairville,43.72106,-79.58332,Private room,58,28,32,2017-08-06,0.60,3,0,0,
18630022,New Condo with private washroom,39596567,Giselle,,Dovercourt-Wallace Emerson-Junction,43.66711,-79.446,Private room,40,365,38,2019-08-05,0.71,1,364,0,
18630485,2 bed & 2 bath Suite in Luxury Condo with Parking,129433543,Kevin,,Waterfront Communities-The Island,43.64527,-79.38975,Entire home/apt,270,28,80,2020-02-29,1.93,1,0,1,
18636686,Trinity Bellwoods / Kensington room(May - June),129485538,Riley,,Trinity-Bellwoods,43.64917,-79.40863,Private room,25,28,3,2017-05-21,0.05,1,0,0,
18638123,Lakeview Condo 15 Minutes From Downtown Toronto,129499921,Sam,,Mimico (includes Humber Bay Shores),43.62293,-79.48351,Entire home/apt,125,28,19,2018-01-05,0.34,1,230,0,
18647358,Cozy Gem in the Heart of Downtown Toronto,14061006,Leah,,North St.James Town,43.66707,-79.37804,Entire home/apt,174,28,75,2021-02-27,1.48,6,148,7,
18648081,2 BR + 2 Sofabed + Parking by CN / Convention Cnt,120262823,Kris,,Waterfront Communities-The Island,43.64389,-79.38835,Entire home/apt,216,1,248,2021-07-29,4.89,4,140,24,STR-2011-FGRRVB
18653241,Charming 3 bedroom downtown w/parking!,127677828,David,,Kensington-Chinatown,43.65561,-79.40133,Entire home/apt,249,2,161,2021-05-21,3.18,1,121,9,STR-2012-HBBHHJ
18654484,"Lg Room/Queen bed 
In Clean, Quirky Home",118096928,Thierry,,South Parkdale,43.6372,-79.43053,Private room,100,28,10,2019-06-08,0.18,2,0,0,
18656326,Right place to stay in toronto downtown,68111296,Alice,,Waterfront Communities-The Island,43.64911,-79.38842,Entire home/apt,108,28,143,2019-10-27,2.70,1,128,5,
18663928,Luxury Downtown Condo - 3 Bedroom,96745482,Seok Woon,,Waterfront Communities-The Island,43.64259,-79.38293,Entire home/apt,300,28,21,2018-08-10,0.38,1,0,0,
18670446,Toronto City Group Stay,80603071,Miroslaw,,North St.James Town,43.66789,-79.37216,Entire home/apt,679,1,16,2019-09-29,0.39,4,188,3,STR-2010-GTHDPH
18681182,"Stylish, Private, Loft by the Lake, 3rd Floor🌷🌳🌺 ⛵️",6614234,Joanne,,Mimico (includes Humber Bay Shores),43.61619,-79.49031,Entire home/apt,119,28,81,2019-11-11,1.52,1,186,1,
18691775,Cozy studio apartment downtown! Great Location!,66249114,Ethan,,Kensington-Chinatown,43.65705,-79.39305,Entire home/apt,130,28,1,2017-06-15,0.02,1,0,0,
18692940,Sunny Bloor West village apartment,92905268,Sarah,,Dovercourt-Wallace Emerson-Junction,43.66163,-79.43143,Entire home/apt,120,28,3,2017-05-27,0.07,1,265,0,
18693958,"2bedroom+den 2bath sleeps 6 park view, water front",15912223,Shane,,Waterfront Communities-The Island,43.63978,-79.39795,Entire home/apt,177,28,75,2019-10-30,1.36,22,365,3,STR-2101-GPHKVG
18717218,Designer DowntownHome Sunny SUITE#3,9669365,Pam,,Palmerston-Little Italy,43.65596,-79.41312,Private room,55,29,59,2019-09-23,1.17,3,339,0,
18718910,Double Private Room-Bedroom+Office+Lounge,9669365,Pam,,Palmerston-Little Italy,43.65774,-79.41296,Private room,55,28,71,2020-03-18,1.29,3,159,2,
18720036,Stylish Private Room with Amazing view!!,130171771,Pranav,,Waterfront Communities-The Island,43.64531,-79.37533,Private room,100,28,1,2017-06-16,0.02,1,0,0,
18737895,"Brand New Studio in Downtown (UofT, Yorkville)",130350276,Adam,,Bay Street Corridor,43.66656,-79.38925,Entire home/apt,84,28,3,2017-05-29,0.05,1,0,0,
18749994,Luxury Guest Suite in Toronto's Yorkville Area,130441237,Josh,,Annex,43.67191,-79.39753,Entire home/apt,125,28,1,2017-05-29,0.02,1,0,0,
18751659,Bright room for short stay at Dufferin station,87253044,Cassandra,,Dovercourt-Wallace Emerson-Junction,43.66122,-79.43508,Private room,31,28,2,2017-07-01,0.04,1,0,0,
18754104,Bohemian Apartment Downtown Toronto,18941488,Lynn,,Cabbagetown-South St.James Town,43.66491,-79.37432,Private room,60,28,8,2018-05-14,0.15,1,0,0,
18757357,Spacious & Cozy w/ Deck | Close to UofT/Hospitals,18483787,Kylie,,Kensington-Chinatown,43.65657,-79.39423,Private room,69,1,119,2020-02-18,2.92,5,0,1,STR-2010-FSQKPC
